Total_Score,PC1,PC2,PC3,PC4,PC5,At_Risk
-1.6155391865443909,-2.27493692642289,0.8056374879711082,-1.030791008676751,-0.7276910534572723,1.0414120839071626,1
1.4749438903351573,2.704615953698415,0.6227491672659667,-1.4220703738475298,0.4114824750790719,-0.48345686286732587,1
-0.517060816398216,-1.8246713677893798,-2.254416963444058,-1.567107686031315,-1.3848206077748801,0.5299336286193518,1
1.8715222856281236e-05,0.15318934133291032,0.20623875273579614,-1.3159834571919002,0.316371048054574,-0.686605026714277,1
-0.4647356223410641,-0.8191844564262384,0.22714814261037564,0.34254198623468135,-1.6326228779023675,1.0819980467111863,1
1.606879131650843,1.6686302763495575,-2.2090413904724726,1.2013694178667993,-1.1996872359767723,0.8600879435602221,1
-0.0048210145223753,-0.35517332904314036,-0.5393745880283204,1.3398487410650528,-1.151284292980561,-1.3318153363700094,1
-0.777494389500364,-0.4305648704246987,2.1932000689166173,0.8509963515868199,0.4799003820265776,-0.1427117819699261,1
1.5925703654475485,2.9427194036444053,-0.129660568718798,0.782171147375204,1.6832794257720212,-1.3612482036626283,1
1.2040593066237373,1.8452785001249035,-1.364347131628725,-0.5865429709605501,0.8837937888040613,-0.8050498829592241,1
0.8792362856067585,1.8404509401873308,1.0035518836319433,1.6554954856294297,0.6087378370862678,0.2960541865764945,1
-0.0692806034480089,-0.5917698471296728,-0.7495328094238783,0.8890667456911553,0.4822354728305612,2.196114111027215,1
-0.6582546711395643,-1.2871699289130645,-0.16138152422870253,0.37465823410674504,-0.6927425746357465,2.7542237584306877,1
-1.0805736971691986,-1.8242314927066137,0.5671169160815019,2.393601115264351,-0.8615635636737021,0.2861532822291255,1
-0.1172570548355308,0.05115497024177156,0.8509898219759792,0.27844179346849846,1.6827835400553937,1.4766380618044137,1
-0.4154264917483348,-0.3031404249271187,1.2029472932389311,0.7041113157948446,-1.0103807044524438,0.905573223887409,1
-0.8458818750308227,-1.372663970411429,0.5418495699473014,-0.6514828838451172,1.1225180444574139,-0.2968740131373736,1
-1.3990840272141376,-2.5720234873781442,-0.700600904666636,0.7843159588340662,-0.3763465906190689,0.12551397869239667,1
1.2390596710131738,2.777429880504686,1.6091883059255283,0.4061186190132294,-1.3016792068544052,-0.9101600344755064,1
-0.469505211075499,-1.350337267852676,-0.8539288927992621,-2.0684545919658373,0.7363188171465053,-1.609442006592093,1
0.1173646262920442,-0.02452062123823688,-0.9302830223570988,0.604845729924323,-0.3697673425073908,-2.546116934083923,1
-1.6969027590729366,-2.444670328139878,1.347648134724073,-1.6179862210011968,0.07663866584873304,0.2660704897117598,1
0.9896382366066986,1.0108782663449665,-1.5256713687393866,-0.6287151833606827,0.26868629077164685,0.5394715897265077,1
1.3533193776071422,2.03569407941452,-0.6669777607962408,-1.7719981503994522,0.8740639662666931,0.5418660783049286,1
0.0031049196980737,0.46141555639382464,1.0276743033591806,-0.18855843920508275,-1.356124415532472,-0.9906163989962928,1
0.7938045344517838,1.6451479673883773,0.614879313148719,-0.3438543331388852,-0.6343723901062057,2.5048873591674727,1
-1.2577498904511897,-2.2118241014125566,0.20534813381553393,-0.6442053809447583,2.0072902421470253,0.5961436970035344,1
-0.7558909581738195,-0.8503909708736596,1.3837928316748171,0.8971569323570247,-1.0863974537757213,-1.1068003734473584,1
-1.678946660308016,-1.9826214358588843,2.2195631781400023,-0.5805410188521326,-0.6085051679870922,0.8414026242982883,1
0.5551848157085827,1.3696250206267324,0.02328298901124055,-2.193617996610759,1.3138310396300292,-2.155882017128111,1
-1.481710137937091,-2.043002904650039,1.1727944895115325,-0.7464319089735388,-0.7907127949755789,-0.2035351633720535,1
0.56816090270667,0.47806301959568825,-0.7630973400946314,-0.193573122028726,-1.2379101632705187,-0.8848632464132989,1
0.1800005489368647,0.5838294652685493,0.8551086353658348,-0.4265152895815485,-0.3272968696006333,-1.7838555692531415,1
-0.9561435440091652,-1.224144388754278,1.0617288832723695,-1.5476168195190863,-1.1831353043300374,1.0354141529456187,1
-2.3226307164239377,-4.171771075889776,-0.4569664229705161,0.034811410237185855,0.31540780688120074,0.2085241071936587,1
0.6499453213000188,0.7906853371996372,-0.9937372447379712,0.10511564299276968,0.5169951748811507,1.9524848099888459,1
-0.1232891817643722,-0.6148258612038704,-0.5578196267154264,-1.1247653382252052,-0.4096921702530028,-0.30489004411870174,1
0.4225481642848909,0.7538527632989612,0.45048447664535374,1.0608109527005745,-2.1710231507539954,-0.9251490927427689,1
1.5156256765994294,2.4792964954625525,-0.8982672804168785,0.38309191876968046,0.053301599611858486,-1.326255627646493,1
-0.184382002171581,-0.45410589920910355,-0.10765336793456845,1.4727715488331126,0.717374886451778,1.1744522805369324,1
-1.2439321113234958,-1.5429471027282673,1.4471151172861343,0.20514307835089193,-0.35512079537442404,0.7910128444867066,1
0.4499732995078764,1.266949406728159,1.0680643991431553,1.129068993889288,1.0734887008410245,1.2194602259239047,1
-0.6920626383453892,-0.5422396516898182,1.6333032173593336,1.6540426725817199,-0.30531193050248917,-0.5314286221628599,1
0.4205140749716775,0.1059738920719025,-1.1786124075234186,-0.705250789578527,-0.9756854082673269,-0.8519539418863399,1
-0.9985087145326484,-1.5619006462265845,0.8542516954093897,1.5629620889988824,0.2979577408892877,-0.486035473744662,1
0.4084498211139967,0.6124041573417847,0.1906864493105353,1.265564347499641,-0.722631205603694,0.1840951887512804,1
-1.033509078922085,-2.333167389397278,-0.7373564156646013,0.9588857715132797,-0.2007535117768898,-0.3249472261840949,1
-0.7997992309349126,-1.841820855631858,-0.7108777038284838,0.4916434685500867,0.013551231538086421,1.1178456002277803,1
0.5175892339195303,1.2184112421544697,0.6316527277539641,-0.9715115005630137,0.3682085104460079,0.9292104437323305,1
-0.4367493590316761,-0.561637940808621,0.6385567981488982,1.0025203153005884,0.5717424169207559,-0.8589582727565219,1
0.8894768731836243,1.209528975932803,-0.43033470261078893,0.6095616751474208,-1.9121594291666275,0.25312545641478346,1
0.4628792454951628,0.8129963042666736,0.36191325723855844,0.9503279106611393,-0.13785859614507653,0.4882400381992273,1
1.1222748880303903,1.56435750939572,-0.8586676433422588,-0.7311078486327511,1.1048437952056447,-0.07989483232412316,1
0.4365062254341855,1.0535598589839588,0.329468274450648,-1.8372226098370352,-2.3356301811766054,0.05337317394218775,1
0.7235933826405121,0.6747621187562268,-1.4836786882642876,-1.2911659472936576,0.4359493694979569,0.9242500403663519,1
0.8628934300902485,1.546829876735792,0.2839507743138824,0.7684368152329963,0.7168184277910689,0.1474489901412095,1
-0.1991116144396824,-0.9945638394141795,-1.5216329647087212,1.0122076977154506,-1.3828486522825754,-1.3085218392424358,1
1.747511858305787,2.338679571336848,-1.0830990440699728,0.62904997146007,1.1390280760733478,-0.07644524452820604,1
0.2598911602386017,1.224587073473787,1.597227189244687,-1.2448204176061615,1.434206296211422,0.7521845101642549,1
1.397718637443839,2.7027051194553766,0.9547604864685194,0.904686137582197,-2.557035986852516,0.3333902798138398,1
0.0356503487094961,0.5268437722618279,0.2980327890556587,0.3848172550572111,0.5941450659528201,-2.058275962041431,1
0.8183538882319501,0.8532118972107845,-1.820772769425022,-1.0806275441604063,-0.5907788835755847,-0.11253320048565346,1
-1.4978425704212006,-2.694660982502107,-0.012952455760147644,0.7676013396015104,-0.9117920056766935,-0.21995088349229616,1
1.2507732198168506,1.5242663226469877,-1.0520891418889011,0.16570936818722376,-1.072223458343442,-0.7642837399620045,1
0.2698511837722663,0.5322766346212119,0.03993479485941908,0.5783143924547232,-1.5769046992286755,0.03192344436593797,1
0.985850622023475,1.6043798568718426,0.10938440153485372,1.5704092937962042,-0.12556835199232416,0.4676198375931471,1
-1.2511566354359438,-1.7487492513052927,0.8821735366367728,-1.0264628672792488,-1.6989636022813297,0.8358951685115216,1
0.5159058496603188,1.0219451423262687,0.6457106825168101,0.8290001720304805,1.1944824469949245,0.5125156863034792,1
-1.3772000318443889,-2.3459788463538027,0.05086918453274591,1.1356102925112372,0.7689254732106842,-0.6265558705466625,1
0.1892591623625272,1.1172061114933607,1.7193957004973797,1.0153861685367587,-0.7588898502169997,0.7722176122014568,1
0.2709734399450753,0.7945546904233103,0.5830991192344517,1.943316975868377,0.22120831903859214,0.12377464801001942,1
0.7663092582179994,1.4879957004510809,-0.018391134174067514,1.3397695620670365,-0.08893590291009588,-0.4221135059407059,1
-0.6328636252297942,-0.44874765978099623,1.4381846405405252,0.2648031176943662,-1.055596517405871,0.22192095737725548,1
-0.5794863160106362,-0.06981533708976659,2.0019658080270197,1.19336824291838,0.8636331735828969,-0.3232306082489899,1
-0.1331790642872379,-0.23520247898911495,0.22480117651825435,-0.3918363004025712,-1.66277191340564,0.4805394226670819,1
0.0276542734782421,0.8060206655773541,1.8378093128124315,-0.0625083869890558,0.08914361577062102,1.32180812768049,1
-0.8810926624526617,-1.0769918923733837,0.824395818620129,-0.7778871409740219,-0.9166676028434599,1.1720911690225928,1
0.142124403104609,0.3539120902514042,0.663472533115519,1.6324917443408473,0.8557108914883872,0.6115722125928653,1
0.8678734418570798,1.132207790963481,-0.376419945428547,1.4668909983932146,-0.2666536945773229,-0.2547119268801235,1
-1.228571229958192,-1.1672219997847904,2.321760645775372,-0.7606907855888574,-1.0985109855394832,1.1053169450951923,1
-1.0469060119849731,-1.9360333554779479,-0.20759313324670411,-1.585333136777482,0.08098243871935161,0.998301793017235,1
0.1759323703104359,0.5057986282674038,0.3893690194388455,0.26183301851469143,-1.2993064690933718,-0.28107719653600866,1
-0.2488415910972145,0.15202645292131226,1.0977480817507568,0.02498146416644227,0.7060895622439987,-0.04980022926686338,1
-0.947165494626704,-1.4496191580514952,0.6867010196190098,-0.0008835703075681116,0.8390365093015653,0.19143633459774992,1
1.412167685668735,2.1571792092280213,-0.6405662425928964,-2.0430407234332493,0.5719012038538916,0.6149431468126089,1
0.4248628176413075,0.461931139625787,-0.4398793797826282,-1.1257195173151058,-0.37366890605918684,-0.9867772153375914,1
2.0338274643933087,3.3301516172441397,-0.42755898218163746,-1.714038288427815,-0.26328466416486407,1.199202731071617,1
-0.9450612643026896,-1.3791512453674604,0.01820404255550304,-0.5816063577665627,-0.6169789960603833,-0.12288442339527525,1
-0.2408455158659625,0.07876892467655788,1.2411953850575208,-1.4774853438607871,-0.5682616402150642,0.3367383495163677,1
0.5777702211863346,0.1646220326609132,-1.9096828959655479,-0.867475193886099,0.021539108828160777,-0.07995661534831006,1
0.0553599727444289,0.14063209952571515,0.14546629561647922,-0.7218165954594635,0.7447508123090132,1.3584758017070837,1
0.6126303035541676,1.4362959679748069,0.7998234223852972,0.9464669238103393,0.013005338714503099,-1.235112613664042,1
0.9424333363379837,1.6886805134353764,0.4723754448701918,0.2770387448361427,0.9072152028776795,0.6362571188510863,1
0.0901499141014611,-0.05813887939474566,-1.0238306692602668,1.3552894065574332,1.6452887408497159,0.05407652930746234,1
-0.4641744942546616,-0.8708758353156651,0.0998473711130119,0.284227245562753,-1.9412640221819057,-1.2144347743283814,1
1.9427142913634985,2.704176913501359,-1.1309838034493467,0.20912382772022026,-1.3655891317476263,0.6034527811631675,1
0.1555213361674991,0.6774030299650837,0.5132292720543364,0.8905320794010024,1.1950368544842547,0.6903263138074542,1
1.9264415768577872,3.2026085712391184,-0.4126856965566451,0.2227478639559143,-1.0803986645069543,0.06927416873194601,1
0.0609011125976646,-0.23887877051842987,-0.6691192338876943,1.7567608304917224,1.8899045022855174,-0.42659515608710186,1
0.1742489860512245,0.6104271230468253,-0.19273276346852125,1.1963582214639945,0.8518358404986421,0.864830443698203,1
0.7521407740363044,0.8772214045404826,-0.9267651437779633,0.7758344869692768,-1.483539105916618,-0.3338746310819306,1
-1.907325791474349,-2.784527293187514,1.3033686009610634,0.4196385368968513,0.16514610616103959,-0.38752975349682106,1
-1.6534854733874451,-2.3645568869629385,1.2779632190294108,1.5092999234982132,-0.8896490322046754,-0.33353404384507157,1
-0.0357532002853852,0.44613282003394095,0.22542323967077985,-0.694579781413577,-0.32546132504723646,-0.796492524607248,1
0.0962521820410993,0.22117433760384253,0.5832507889564652,2.1488291840114457,-0.9397615551894086,0.029212537959991427,1
-0.6142061163568675,-1.6065131900620933,-0.9609942626892095,-1.2261111925686925,-1.4372415567100887,0.021541884407708916,1
0.5713873892034911,0.999314506561498,0.3735095786996224,1.9751135317977055,0.6150384321812666,0.8179543361397918,1
-0.8416734143827943,-0.9590946724092427,1.0975782187239445,-0.5173897334103453,1.6113322946334812,-0.5159173056869777,1
1.8514608363120848,2.4290246634307784,-2.0735919817278434,1.2051193154319644,-0.005211477604527381,-0.7258782579623171,1
-0.0288793812269381,-0.1766184874575525,-0.49834766729368785,0.7441812465887434,-2.122029949139561,-1.3354485126812128,1
1.3194412693905124,2.0599501272420624,-0.23870963589799682,1.3697290792401373,0.979250128302232,-0.38291439403786076,1
-0.6269717803225524,-1.0854355884391194,-0.9698533056053182,0.049470278517905975,-0.5313274051538615,-0.495134118972425,1
-0.0916555858933583,-0.7192876476426676,-0.933793932555423,1.0376767593578133,-0.6753011605888525,-0.8982773787479759,1
0.6533120898184416,0.6208841494811145,-0.7623843272262154,0.33644917933020096,-2.2216878510055227,-0.09575613223553993,1
-0.622412614620522,-1.784107132705967,-1.3939138979909032,1.6166350969410404,0.1933374365860954,1.3381258028203007,1
2.2274867952134083,3.4191854355696285,-0.9310514079747154,1.0816517338339902,0.4531997091020234,-1.1523601812992277,1
-0.3531412741575163,-0.6561569786682098,0.2808149148565458,0.3508372698010622,0.8550324826489647,-0.37463330982477483,1
0.8499173430921613,1.484130250061375,-0.28775378787400785,1.0283712210528428,0.5986837705297177,-0.7255409920464725,1
-2.26932354821558,-3.421435777897752,0.9444258521724477,-1.2449914532356785,1.8865775619492278,-0.32179636347050905,1
-0.4859883486136085,-0.8628700584959386,0.2800473817380694,-0.757349034086178,-0.1469522418248795,0.5178481012632152,1
1.205812831893751,2.4176767303360585,0.8916496471224756,0.1493297421683959,1.6151566251951572,0.9829010676504374,1
-1.6743874946059856,-2.17379907328718,0.7334140564771111,-0.34232377585078144,-0.0977700178234119,-0.6079728147650678,1
2.3524079354490475,3.2672298844908174,-1.5720865908369126,0.7222762375747099,-1.3982429763696824,0.6683187770529941,1
0.5715978122358916,1.0699451045559571,0.38642607463791756,-0.8405849720696441,0.687593204439967,1.4723390170115265,1
0.980730328235038,0.8776781466194992,-1.9991710398951792,1.8893881583773013,0.7639827731544897,0.27200191611001096,1
-1.4366094679923902,-2.87191396929845,-0.7911432482594555,-0.399549868526579,-0.37739927831340336,-0.35591259131700526,1
-1.7574344513937428,-2.965844066137847,-0.07729065992503102,-0.0617792968628935,1.097709547006223,-0.5516850285603212,1
-2.104351890812872,-3.9906982954853962,-0.46497488858818364,-0.33546236727866624,-0.42997289103598074,-0.5531981806985665,1
-0.2760563032877995,-0.9239022008829842,-0.6450044735671754,1.09244925006903,1.2127615767982491,0.1605421698318109,1
-0.6405089954070461,-0.9370551928628218,-0.5675314070210048,-1.167087546219161,0.8450555482264089,0.33354118577627384,1
-0.579907162075437,-1.6210056544428835,-1.0742276306690386,-1.5260826990430363,0.377298397061267,-1.2141559279171932,1
0.548942265747339,1.4584792940139037,1.3072067032337025,1.3526024754198192,-0.2950594649265672,1.3111357950745621,1
-2.1392821141915066,-2.749155207262108,2.241070238152639,-0.013995775091306433,-1.2807696326667102,0.9875773354771559,1
0.2221552964279476,0.07409983230496997,-0.5128360689411753,0.43079974174266555,0.22128644956826604,-0.0614815424218927,1
-0.7079145067862955,-0.4115729377539019,1.6973126892792874,-1.9512029198689274,-0.7264641012574222,0.11993608460685025,1
-0.9171451420041024,-0.8641284266481016,1.806373663660132,-0.024542444313158166,-1.6371336733875264,1.487748880108272,1
-0.2535410388208466,0.1184354383395349,0.9448173552438066,-1.8073592962013794,-1.3644131842222544,1.1212215633524192,1
0.1725656017920132,0.5392867285566166,-0.57075453097171,-0.40317574181909105,0.6585081746363314,1.0020450940933654,1
2.3116560081739745,3.7775189875081243,-0.3022708893540788,0.025437620764728348,-0.46467618570562563,-0.1407385948107031,1
-0.9840596663077522,-2.490983606461397,-1.4634278299996182,-0.8196206090669287,0.7708592773628147,-0.22956483056490787,1
0.2510533928777401,-0.2567206632960558,-1.1086742955447675,1.7766434920735759,-0.4175876128276477,1.0199038213076321,1
-0.1517664321493638,-0.30632344685441043,-0.3660163217322251,1.2833380161774905,1.1005837622151406,-0.18368817039577584,1
-1.179893368462666,-0.8763775881158924,2.487414525319154,-1.1346564445184648,1.1448315831760698,0.6180299786934745,1
-0.1424376777129005,-0.8224917892619426,-1.1586008980768256,2.3089911778183576,-0.6106002380987621,1.133874183430985,1
0.1603610659127308,-0.6770639215263864,-1.7487044620177654,-0.27209807115892537,0.08875779897325693,0.540416206388693,1
0.9137456629205896,1.8412875501937882,0.4514388314999014,-1.7351036981348935,-0.057036442306815704,0.30822804224330835,1
-1.372079738055956,-2.783811086498002,-0.6224350469497137,-0.6230610282945991,1.1918189839609936,1.3344551572219505,1
0.2637489158326261,0.9548888420349035,0.4097451203787351,-0.2324793029408502,-0.9116120651462324,1.1965427961971715,1
0.0587267412628496,0.6136159136077357,1.0342906802834173,0.18727748212014017,-1.4425565980341173,0.6713439221700563,1
